CONSEJO NACIONAL ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINACIÓN NACIONAL TÉCNICA DE PROCESOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN NACIONAL DE REGISTRO ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECCIONES SECCIONALES Y CONSEJO DE PARTICIPACIÓN CIUDADANA Y CONTROL SOCIAL 2027,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUTIVO DE RECINTOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
Corte: al 11 de agosto de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CODIGO PROVINCIA,NOMBRE PROVINCIA,CODIGO CANTON,NOMBRE CANTON,CODIGO PARROQUIA,NOMBRE PARROQUIA,CODIGO ZONA,NOMBRE ZONA,CODIGO RECINTO,NOMBRE RECINTO,CDA,DIRECCION RECINTO,TELEFONO,JUN FEM,JUN MAS,NUM JUNR,JUN INIF,JUN FINF,JUN INIM,JUN FINM,NUMERO ELECTORES,X,Y,long,lat,DIFICIL ACCESO,SIN CONECTIVIDAD
1,AZUAY,260,CUENCA,2570,MULTI / NULTI,2,CHALLUABAMBA NULTI,2952,UNIDAD EDUCATIVA FRANCISCO EUGENIO TAMARIZ,NO,CALLE DEL BOMBERO,74075022,2,2,4,1,2,1,2,967,732622,9683338,-78.90735591,-2.8629962,NO,NO
1,AZUAY,260,CUENCA,2570,MULTI / NULTI,1,MULTI / NULTI,47,UNIDAD EDUCATIVA NULTI- ESCUELA MANUEL RAMON BALAREZO,SI,MANUEL RAMON BALAREZO Y LUIS LUCERO,72875281,7,7,14,1,7,1,7,4372,730203,9682581,-78.92909507,-2.86988005,NO,NO
1,AZUAY,260,CUENCA,2595,OCTAVIO CORDERO PALACIOS,0,,2083,UNIDAD EDUCATIVA SANTA ROSA/ESCUELA EZEQUIEL MARQUEZ,NO,ENRIQUE ARIZAGA TORAL Y CHAZHAPAMBA,72365253,4,3,7,1,4,1,3,2017,726510.2558,9692040.154,-78.96244998,-2.78441664,NO,NO
1,AZUAY,260,CUENCA,2680,PACCHA,0,,62,UNIDAD EDUCATIVA PACCHA- ESCUELA FISCAL MIXTA MANUEL CORONEL,SI,VICTOR MOISES PAUTA Y MIGUEL ANGEL BRAVO,74181022,8,6,14,1,8,1,6,4580,729330.6218,9679478.565,-78.93688898,-2.89794398,NO,NO
1,AZUAY,260,CUENCA,3105,QUINGEO,2,MONJAS,2070,UNIDAD EDUCATIVA MONSEÑOR LEONIDAS PROAÑO II,NO,CENTRO DE MONJAS VIA AL TABLON,74039972,1,1,2,1,1,1,1,131,732543,9662810,-78.90771853,-3.04859117,NO,NO
1,AZUAY,260,CUENCA,3105,QUINGEO,3,PIRICOCHA,5025,UNIDAD EDUCATIVA AMADEO MALDONADO VAZQUEZ,NO,VIA CUMBE QUINGEO,74034972,1,1,2,1,1,1,1,216,726197.8974,9660853.671,-78.96475,-3.06638889,NO,NO
1,AZUAY,260,CUENCA,3105,QUINGEO,1,QUINGEO,4601,UNIDAD EDUCATIVA DEL MILENIO QUINGEO,SI,AV. ALEJANDRO MENDOZA Y VIA AL VERDE,74030515,9,7,16,1,9,1,7,5341,729835.2188,9665154.179,-78.93211111,-3.02744444,NO,NO
1,AZUAY,260,CUENCA,5875,RAMIREZ DAVALOS,0,,927,UNIDAD EDUCATIVA SANTA MARIANITA DE JESUS,SI,BENIGNO MALO 11-85 Y GASPAR SANGURIMA,72827815,5,5,10,1,5,1,5,3500,721833.2271,9679909.461,-79.0043161,-2.89416944,NO,NO
1,AZUAY,260,CUENCA,5875,RAMIREZ DAVALOS,0,,857,UNIDAD EDUCATIVA PARTICULAR DOMINICANA SAN LUIS BELTRAN,SI,MARISCAL LAMAR 10-57 GENERAL TORRES,72844576,5,5,10,6,10,6,10,3500,721636.729,9679885.843,-79.00608276,-2.89438611,NO,NO
1,AZUAY,260,CUENCA,5875,RAMIREZ DAVALOS,0,,413,UNIDAD EDUCATIVA OCTAVIO CORDERO PALACIOS/COLEGIO OCTAVIO CORDERO,NO,GRAN COLOMBIA Y PADRE AGUIRRE,72831456,5,1,6,11,15,11,11,2100,721670.6003,9679839.037,-79.00577743,-2.89480878,NO,NO
1,AZUAY,260,CUENCA,5875,RAMIREZ DAVALOS,0,,5868,UNIDAD EDUCATIVA FISCOMISIONAL DANIEL HERMIDA,NO,JUAN JARAMILLO Y GENERAL TORRES,72822169,2,2,4,16,17,12,13,1455,721526.0486,9679375.431,-79.00707001,-2.89900279,NO,NO
1,AZUAY,260,CUENCA,3165,RICAURTE,2,LA DOLOROSA,5048,ESCUELA DE EDUCACION BASICA MANUEL MARIA PALACIO BRAVO,NO,MANUEL MARIA PALACIOS BRAVO,74209286,1,1,2,1,1,1,1,250,725274,9685585,-78.97346509,-2.84279953,NO,NO
1,AZUAY,260,CUENCA,3165,RICAURTE,1,RICAURTE,1220,ESCUELA EDUCACION GENERAL BASICA ESTADOS UNIDOS DE NORTEAMERICA,SI,25 DE MARZO Y MIGUEL UZHCA,72890677,7,7,14,1,7,1,7,4900,726212,9683685,-78.96500034,-2.85996317,NO,NO
1,AZUAY,260,CUENCA,3165,RICAURTE,1,RICAURTE,1119,ESCUELA DE EDUCACIÓN BÁSICA ISAAC A. CHICO,SI,ALEJANDRO PADILLA Y LAUTARO ABAD,72890476,9,9,18,8,16,8,16,6300,726815.1897,9683434.059,-78.95957235,-2.86222232,NO,NO
1,AZUAY,260,CUENCA,3165,RICAURTE,1,RICAURTE,5858,UNIDAD EDUCATIVA PARTICULAR SUDAMERICANO,SI,AV. 25 DE MARZO Y JUAN AZTRUBEL,74085668,12,9,21,17,28,17,25,7167,725749.0136,9683160.007,-78.96915524,-2.86471724,NO,NO
1,AZUAY,260,CUENCA,5905,SAGRARIO,0,,1094,UNIDAD EDUCATIVA DOLORES J. TORRES,NO,LUIS CORDERO 6-30 Y JUAN JARAMILLO,72822919,5,5,10,1,5,1,5,3500,721855,9679301,-79.00411066,-2.89967053,NO,NO
1,AZUAY,260,CUENCA,5905,SAGRARIO,0,,929,UNIDAD EDUCATIVA SALESIANAS MARIA AUXILIADORA,SI,BOLIVAR 4-03 Y VARGAS MACHUCA,72842972,10,10,20,6,15,6,15,7000,722271.054,9679421.171,-79.00037113,-2.89857736,NO,NO
1,AZUAY,260,CUENCA,5905,SAGRARIO,0,,1145,UNIDAD EDUCATIVA LUISA DE JESUS CORDERO,SI,MARISCAL SUCRE 6-23 Y HERMANO MIGUEL,72842322,10,10,20,16,25,16,25,7000,722037.8238,9679427.277,-79.00246859,-2.89852588,NO,NO
1,AZUAY,260,CUENCA,5905,SAGRARIO,0,,5872,UNIDAD EDUCATIVA PARTICULAR MISIONEROS OBLATOS-INGRESO CALLE BORRERO,SI,BORRERO 4-65 Y CALLE LARGA,2831154,6,3,9,26,31,26,28,2743,721867.7773,9679110.021,-79.00399273,-2.90139708,NO,NO
1,AZUAY,260,CUENCA,5930,SAN BLAS,0,,753,ESCUELA DE EDUCACION BASICA FISCOMISIONAL SOR TERESA VALSE,SI,AV. HUAYNA CAPAC 5-30 Y VIRACOCHABAMBA,74110204,7,7,14,1,7,1,7,4900,722709.2329,9678972.719,-78.9964236,-2.90262504,NO,NO
1,AZUAY,260,CUENCA,5930,SAN BLAS,0,,784,ESCUELA DE EDUCACION BASICA LUIS CORDERO CRESPO,SI,HONORATO VASQUEZ 2-91 Y TOMAS ORDOÑEZ,72822382,9,9,18,8,16,8,16,6300,722351.4232,9679001.936,-78.99964173,-2.9023666,NO,NO
1,AZUAY,260,CUENCA,5930,SAN BLAS,0,,698,ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES,SI,VELASCO IBARRA Y ELOY ALFARO,72806247,6,6,12,17,22,17,22,4200,722990.4268,9679031.134,-78.99389585,-2.90209238,NO,NO
1,AZUAY,260,CUENCA,5930,SAN BLAS,0,,795,UNIDAD EDUCATIVA PARTICULAR CORAZON DE MARIA,SI,HONORATO VASQUEZ 3-35 Y VARGAS MACHUCA,72844404,3,3,6,23,25,23,25,2100,722279.4805,9678980.148,-79.00028835,-2.90256475,NO,NO
1,AZUAY,260,CUENCA,5930,SAN BLAS,0,,8286,UNIVERSIDAD CATOLICA DE CUENCA- UNIDAD ACADEMICA DE CIENCIAS SOCIALES,NO,VARGAS MACHUCA 6-50 Y ENTRE JUAN JARAMILLO Y PRESIDENTE CORDOVA,,6,1,7,26,31,26,26,2202,722279,9679188,-79.00029597,-2.90068546,NO,NO
1,AZUAY,260,CUENCA,3460,SAN JOAQUIN,2,BARABON,1391,UNIDAD EDUCATIVA EDUARDO CRESPO MALO/ESCUELA DE EDUCACION BASICA EDUARDO CRESPO MALO,NO,VIA SOLDADOS S/N MARGEN DEL RIO YANUNCAY,72893699,1,1,2,1,1,1,1,177,712119,9676848,-79.09162854,-2.92200241,NO,NO
1,AZUAY,260,CUENCA,3460,SAN JOAQUIN,1,SAN JOAQUIN,1614,UNIDAD EDUCATIVA SAN JOAQUIN/ESCUELA RAFAEL MARIA ARIZAGA,SI,CARLOS ARIZAGA VEGA Y SEVERO ESPINOZA,72417679,7,7,14,1,7,1,7,4900,716748.7781,9679688.747,-79.05003601,-2.89624506,NO,NO
1,AZUAY,260,CUENCA,3460,SAN JOAQUIN,1,SAN JOAQUIN,1627,ESCUELA DE EDUCACION BASICA GENERAL ANTONIO FARFAN,NO,FRANCISCO JAVIER Y CALLE SIN NOMBRE,74177676,6,5,11,8,13,8,12,3691,716638.4592,9679539.782,-79.0510258,-2.89759369,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,2,SAN PEDRO DEL CEBOLLAR,6895,ESCUELA DE EDUCACION BASICA EMILIO MURILLO,NO,AV ABELARDO J ANDRADE Y HUASIPICHANA,72857050,2,2,4,1,2,1,2,1047,719024.189,9681692.155,-79.02960477,-2.87809526,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,1429,UNIDAD EDUCATIVA SAGRADOS CORAZONES,SI,AV. TRES DE NOVIEMBRE Y LEON TRECE,72822087,10,10,20,1,10,1,10,7000,720574.0775,9679845.75,-79.01563823,-2.89476547,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,1415,UNIDAD EDUCATIVA ECUADOR,SI,AV. TRES DE NOVIEMBRE Y PIO DOCE,72832074,10,10,20,11,20,11,20,7000,720369.7612,9679995.493,-79.01747794,-2.89341478,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,1441,UNIDAD EDUCATIVA VICTOR GERARDO AGUILAR/ESCUELA REMIGIO CRESPO,SI,GASPAR SANGURIMA Y MIGUEL MOROCHO,72832501,10,10,20,21,30,21,30,7000,720337.0561,9680373.226,-79.01777798,-2.88999997,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,1519,COLEGIO DE BACHILLERATO CIUDAD DE CUENCA,SI,CALLE DEL SAUCO Y LOS CEREZOS,74089590,8,8,16,31,38,31,38,5600,718387.0411,9680459.374,-79.03531531,-2.88925167,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,5884,ESCUELA DE EDUCACION BASICA ULISES CHACON,SI,CALLE DEL SARAR Y LA DEL TEJAR,72858443,4,4,8,39,42,39,42,2800,718354.8062,9680864.969,-79.03561149,-2.8855849,NO,NO
1,AZUAY,260,CUENCA,6010,SAN SEBASTIAN,1,SAN SEBASTIAN,7902,UNIDAD EDUCATIVA LAS PENCAS,NO,CAMINO DE LAS PENCAS Y CAMINO DEL PALTAN,72859332,8,2,10,43,50,43,44,3178,719243.35,9680677.945,-79.02761813,-2.88726201,NO,NO
1,AZUAY,260,CUENCA,3685,SANTA ANA,0,,1204,ESCUELA DE EDUCACION BASICA ALFONSO MARIA BORRERO,SI,VIA PRINCIPAL- TEPAN,72851023,5,4,9,1,5,1,4,3150,731255.3784,9675299.963,-78.91951162,-2.9356912,NO,NO
1,AZUAY,260,CUENCA,3685,SANTA ANA,0,,5935,UNIDAD EDUCATIVA DANIEL HERMIDA,NO,VIA SANTA ANA,72851183,4,3,7,6,9,5,7,2040,730858,9674743,-78.92307574,-2.94073343,NO,NO
1,AZUAY,260,CUENCA,3795,SAYAUSI,3,BELLAVISTA,5059,CASA COMUNAL BELLAVISTA,NO,VIA PRINCIPAL A BELLAVISTA,74020075,1,1,2,1,1,1,1,274,714222.5834,9683144.9,-79.07280659,-2.86503382,NO,NO
1,AZUAY,260,CUENCA,3795,SAYAUSI,2,SAN MIGUEL,2939,ESCUELA DE EDUCACION BASICA JOAQUIN MALO TAMARIZ,NO,LA FLORESTA Y VIA A SAN MIGUEL,74789189,1,1,2,1,1,1,1,587,716098,9682108,-79.05592559,-2.87438066,NO,NO
1,AZUAY,260,CUENCA,3795,SAYAUSI,1,SAYAUSI,4588,UNIDAD EDUCATIVA DEL MILENIO UEM SAYAUSI,SI,CALLE AV. DULCAMARA Y AUTOPISTA SAN JOAQUIN MOLLETURO,72370096,10,10,20,1,10,1,10,7000,714688.1732,9681258.021,-79.06859095,-2.88208772,NO,NO
1,AZUAY,260,CUENCA,3795,SAYAUSI,1,SAYAUSI,7900,ESCUELA DE EDUCACION BASICA GENERAL JESUS VASQUEZ OCHOA,SI,AV. DEL TEJAR Y CALLE SIN NOMBRE,74191845,6,5,11,11,16,11,15,3677,715482.96,9681508,-79.06144735,-2.87981524,NO,NO
1,AZUAY,260,CUENCA,3850,SIDCAY,3,ALTOS DE MACHANGARA,2945,UNIDAD EDUCATIVA DORA BEATRIZ CANELOS,NO,VIA BIBIN Y VIA SAN ANTONIO,72365085,1,1,2,1,1,1,1,165,724376,9687370,-78.98156797,-2.82667477,NO,NO
1,AZUAY,260,CUENCA,3850,SIDCAY,2,BIBIN,2990,ESCUELA DE EDUCACION BASICA ROSARIO PRIETO DE FARFAN,NO,OCTAVIO CORDERO PALACIOS Y CAMINO VECINAL AL PUYO,72365634,1,1,2,1,1,1,1,216,724849,9689762,-78.97735208,-2.80504026,NO,NO
1,AZUAY,260,CUENCA,3850,SIDCAY,1,SIDCAY,775,ESCUELA DE EDUCACIÓN BASICA MIGUEL PRIETO,SI,8 DE SEPTIEMBRE Y CALLE SIN NOMBRE,72365091,5,4,9,1,5,1,4,3074,726107.5333,9688345.242,-78.96601343,-2.81782995,NO,NO
1,AZUAY,260,CUENCA,3870,SININCAY,2,CRUCE DEL CARMEN,2944,ESCUELA DE EDUCACIÓN GENERAL BASICA PADRE JUAN CARLO,NO,EL CRUCE DEL CARMEN,72877084,2,1,3,1,2,1,1,860,721548,9683255,-79.00693364,-2.86392504,NO,NO
1,AZUAY,260,CUENCA,3870,SININCAY,3,SAN JOSE DE BALZAY,5015,UNIDAD EDUCATIVA REYNALDO CHICO GARCIA,NO,CESAR ANDRADE CORDERO Y MARIA FERREIRO,74185617,1,1,2,1,1,1,1,343,717379,9681969,-79.04440374,-2.87561769,NO,NO
1,AZUAY,260,CUENCA,3870,SININCAY,1,SININCAY,34,UNIDAD EDUCATIVA SININCAY/ESCUELA JUAN DE DIOS CORRAL,SI,SACERDOTE GONZALO VASQUEZ 401 Y DE LOS ARTESANOS,74146872,5,5,10,1,5,1,5,3500,720613.9711,9684608.713,-79.01535388,-2.85169992,NO,NO
1,AZUAY,260,CUENCA,3870,SININCAY,1,SININCAY,720,ESCUELA DE EDUCACION BASICA CAROLINA DE FEBRES CORDERO,SI,VIA MAYANCELA- SALADO,72877338,4,4,8,6,9,6,9,2800,721065.3361,9685080.093,-79.01130235,-2.84743085,NO,NO
1,AZUAY,260,CUENCA,3870,SININCAY,1,SININCAY,7915,ESCUELA DE EDUCACION BASICA ALEJANDRO PADILLA VASQUEZ,NO,VIA MAYANCELA- EL SALADO,72877456,6,3,9,10,15,10,12,2621,721453.06,9686110.079,-79.0078318,-2.83811209,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,8266,COLEGIO DE BACHILLERATO BENIGNO MALO/COLISEO,NO,AV. FRAY VICENTE SOLANO 2-58 Y AURELIO AGUILAR,72828202,5,5,10,1,5,1,5,3500,721505,9678864,-79.00725119,-2.90362727,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,981,UNIVERSIDAD DE CUENCA-FILOSOFIA,SI,AV 12 DE ABRIL Y AV LOJA,74051125,5,5,10,6,10,6,10,3500,721243.6404,9679222.34,-79.0096072,-2.90039148,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,5932,UNIVERSIDAD DE CUENCA - FACULTAD DE PSICOLOGIA,NO,AV. 12 DE ABRIL Y AV. LOJA,4051000,5,5,10,11,15,11,15,3500,721146.86,9679207.13,-79.01047728,-2.90053053,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,950,UNIDAD EDUCATIVA ANTONIO AVILA MALDONADO/COLEGIO ANTONIO AVILA MALDONADO,SI,GALAPAGOS 4-33 Y CAÑAR,72811788,6,6,12,16,21,16,21,4200,720429.3142,9679495.402,-79.01693454,-2.89793548,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,975,UNIDAD EDUCATIVA MIGUEL MERCHAN OCHOA,SI,REMIGIO ROMERO S/N Y GONZALO CORDERO,72810048,6,6,12,22,27,22,27,4200,720654.5363,9678635.364,-79.0148956,-2.90570804,NO,NO
1,AZUAY,260,CUENCA,6090,SUCRE,0,,1022,UNIDAD EDUCATIVA REMIGIO ROMERO Y CORDERO,SI,ESMERALDAS Y UNIDAD NACIONAL,72881360,6,2,8,28,33,28,29,2603,720046.8846,9679241.74,-79.02036965,-2.90023504,NO,NO
1,AZUAY,260,CUENCA,3980,TARQUI,3,GULLANZHAPA,6001,ESCUELA DE EDUCACION BASICA MIGUEL MOROCHO,NO,VIA GULLANZHAPA .TARQUI,72485326,1,1,2,1,1,1,1,244,722398,9670422,-78.99908457,-2.97994154,NO,NO
1,AZUAY,260,CUENCA,3980,TARQUI,1,TARQUI,1124,UNIDAD EDUCATIVA FAUSTO MOLINA,SI,VIA TARQUI TURI,72878143,7,7,14,1,7,1,7,4900,718687.208,9666827.097,-79.03239916,-3.01250599,NO,NO
1,AZUAY,260,CUENCA,3980,TARQUI,1,TARQUI,1223,ESCUELA DE EDUCACION BASICA ALFONSO MORENO MORA,SI,CENTRO DE TARQUI,72878051,6,4,10,8,13,8,11,3336,718516.965,9666770.319,-79.03392936,-3.01302214,NO,NO
1,AZUAY,260,CUENCA,3980,TARQUI,2,TUTUPALI BAJO,855,ESCUELA DE EDUCACION BASICA JUAN CONTRERAS HURTADO,NO,TUTUPALI GRANDE - ZHUCAY,72485326,1,1,2,1,1,1,1,385,713231,9670717,-79.08153293,-2.9774216,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,1472,UNIDAD EDUCATIVA HERLINDA TORAL COLISEO,NO,PASEODE LOS CAÑARIOS Y ALTAR UREN,72864161,4,4,8,1,4,1,4,2800,723919.3994,9679948.178,-78.9855566,-2.89378604,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,5989,UNIDAD EDUCATIVA HERLINDA TORAL MALO AULAS,SI,RIO MALACATUS Y ALTAR URCU,72864161,8,8,16,5,12,5,12,5600,723979,9679906,-78.98501996,-2.89416644,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,1543,UNIDAD EDUCATIVA ABELARDO TAMARIZ CRESPO,SI,AV DE LOS ANDES ENTRE CHINCHENITZA Y MAMA OGLLO,74084037,5,5,10,13,17,13,17,3500,724993.6135,9679880.315,-78.97589562,-2.89438233,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,1518,UNIDAD EDUCATIVA LA INMACULADA,SI,LOS SHIRIS Y ROCA SINCHI -MACO CAPAC,74058396,5,5,10,18,22,18,22,3500,725610.1137,9680065.061,-78.97035472,-2.89270202,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,6004,COLISEO POLIDEPORTIVO TOTORACOCHA,NO,AV. DEL CONDOR Y LOS ANDES,72869895,5,5,10,23,27,23,27,3500,724999,9680356,-78.97585481,-2.89008139,NO,NO
1,AZUAY,260,CUENCA,5360,TOTORACOCHA,0,,5952,UNIDAD EDUCATIVA FISCAL RICARDO MUÑOZ CHAVEZ,SI,PASEO DE LOS CAÑARIS Y AYAPUNGO,2868571,8,3,11,28,35,28,30,3847,724053,9679846,-78.98435356,-2.89470773,NO,NO
1,AZUAY,260,CUENCA,4095,TURI,0,,1064,UNIDAD EDUCATIVA TURI,SI,VIA TURI,74151894,6,6,12,1,6,1,6,4200,720977.2456,9676491.319,-79.0119595,-2.9250885,NO,NO
1,AZUAY,260,CUENCA,4095,TURI,0,,5949,ESCUELA DE EDUCACION BASICA JOSE RAFAEL ARIZAGA,NO,CARMEN DE GUZHO Y CALLE CALVARIO,7286275,5,3,8,7,11,7,9,2339,718198,9676405,-79.03695192,-2.92591321,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,2,CHILCAPAMBA,2288,ESCUELA DE EDUCACIÓN BASICA ELOY ALFARO / ESCUELA ELOY ALFARO,NO,CALLE CHILCAPAMBA Y VIA AL VALLE,74141334,2,2,4,1,2,1,2,1039,725157,9676386,-78.97436994,-2.92597315,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,3,GUALALCAY,2521,ESCUELA DE EDUCACIÓN BÁSICA RAMÓN BORRERO,NO,CENTRO DE LA COMUNIDAD DE GUALALCAY,74127833,1,1,2,1,1,1,1,314,723666,9672643,-78.98771745,-2.95983959,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,4,SAN ANTONIO DE MALUAY,8319,ESCUELA DE EDUCACION BASICA NICOLAS SOJOS JARAMILLO,NO,ENTRADA A MALUAY Y CALLE SIN NUMERO,72480488,1,1,2,1,1,1,1,180,726950.6613,9673046.634,-78.95818516,-2.95613594,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,1,VALLE,831,UNIDAD EDUCATIVA GUILLERMO MENSI,SI,CENTRO PARROQUIAL EL VALLE,72481013,7,7,14,1,7,1,7,4900,725990.9819,9675194.455,-78.96685072,-2.93673268,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,1,VALLE,799,ESCUELA DE EDUCACION BASICA MANUEL GUERRERO,SI,VIA AL VALLE EN LA ENTRADA A LA PARROQUIA VIA PRINCIPAL,72896462,8,8,16,8,15,8,15,5600,726020.7359,9675229.389,-78.96658372,-2.93641635,NO,NO
1,AZUAY,260,CUENCA,4200,VALLE,1,VALLE,5933,ESCUELA DE EDUCACION BASICA JOSE TOMAS RENDON SOLANO,SI,CALLE SIN NOMBRE y VIA AL DESPACHO,4122383,9,6,15,16,24,16,21,4750,726133.8532,9675173.5,-78.96556557,-2.93691979,NO,NO
1,AZUAY,260,CUENCA,4225,VICTORIA DEL PORTETE,0,,1247,UNIDAD EDUCATIVA DEL MILENIO VICTORIA DEL PORTETE,SI,VIA ANTIGUA GIRON- PASAJE,74038629,7,6,13,1,7,1,6,4160,715210.1719,9661803.46,-79.06359019,-3.05798531,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,3,CDLA SIMON BOLIVAR,6809,UNIDAD EDUCATIVA CIUDAD DE CUENCA,NO,JUAN PIO MONTUFAR Y C ALFEREZ MANUEL CAJIES,74054541,2,2,4,1,2,1,2,1218,717602.261,9677365.707,-79.04232451,-2.91723613,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,2,MISICATA,5943,UNIDAD DEL MILENIO FEBRES CORDERO,NO,CANTON CHORDELEG Y PRIMERO DE MAYO,4195320,2,2,4,1,2,1,2,1048,717251,9678863,-79.04550675,-2.90370346,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,505,UNIDAD EDUCATIVA FISCOMISIONAL TÉCNICO SALESIANO/INSTITUTO TECNICO SUPERIOR SALESIANO,SI,AV. DON BOSCO Y FELIPE SEGUNDO,72814274,10,10,20,1,10,1,10,7000,720517.3621,9677485.044,-79.01611098,-2.91611097,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,803,ESCUELA DE EDUCACIÓN BÁSICA NICOLÁS SOJOS,SI,CRISTOBAL COLON Y LOPE DE VEGA,72818001,5,5,10,11,15,11,15,3500,719664.2087,9677875.013,-79.02378947,-2.91259857,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,932,ESCUELA BASICA JOSE MARIA VELASCO IBARRA,NO,DOMINGO SABIO 1-36 E ISABEL LA CATOLICA,72883006,4,4,8,16,19,16,19,2800,720608.0608,9677824.69,-79.01530072,-2.91303858,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,6546,ESCUELA DE EDUCACION BASICA FRANCISCA ARIZAGA TORAL.,NO,JOSE ORTEGA Y GASET Y SALVADOR DALI,2811489,6,6,12,20,25,20,25,4200,720821,9677321,-79.0133778,-2.91758935,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,5958,ESCUELA DE EDUCACION BASICA IGNACIO ESCANDON,SI,AV. LOJA Y NICOLAS DE ROCHA,74104763,5,5,10,26,30,26,30,3500,718535.8693,9677468.716,-79.03393017,-2.91629004,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,5966,UNIDAD EDUCATIVA FRAY VICENTE SOLANO,SI,FRANCISCO DE ORELLANA ENTRE CRISTOBAL COLON Y FEDERICO GARCIA LORCA,7281936,5,5,10,31,35,31,35,3500,719485.0166,9677978.467,-79.02540256,-2.91166601,NO,NO
1,AZUAY,260,CUENCA,5370,YANUNCAY,1,YANUNCAY,7905,UNIDAD EDUCATIVA OTTO AROCEMENA GOMEZ,NO,MANUEL IGNACIO OCHOA Y CORNELIO CRESPO,74100345,7,1,8,36,42,36,36,2500,718146.15,9678187.3,-79.03744617,-2.90979894,NO,NO
1,AZUAY,960,EL PAN,6485,EL PAN,0,,997,UNIDAD EDUCATIVA EL PAN/COLEGIO NACIONAL TECNICO EL PAN,NO,NELSON DELGADO Y ANTONIO VILLAVICENCIO,72282130,3,2,5,1,3,1,2,1537,759243.944,9691041.023,-78.66813332,-2.79289998,NO,NO
1,AZUAY,960,EL PAN,1650,SAN VICENTE,2,LA MERCED,2076,ESCUELA DE EDUCACION BASICA ALFONSO MALO RODRIGUEZ,NO,VIA PRINCIPAL EL PARAISO,72319149,1,1,2,1,1,1,1,329,758695,9685732,-78.67297294,-2.84090117,NO,NO
1,AZUAY,960,EL PAN,1650,SAN VICENTE,1,SAN VICENTE,2072,ESCUELA DE EDUACION BASICA JOSE DOMINGO LAMAR,NO,PASEO DE LAS REINAS Y OLEGORIO ORELLANA,72319150,2,1,3,1,2,1,1,748,758959,9689012,-78.67065865,-2.81124658,NO,NO
1,AZUAY,960,EL PAN,1650,SAN VICENTE,3,SANTA TERESITA,2077,CASA COMUNAL,NO,VIA SAN VICENTE,73011126,1,1,2,1,1,1,1,118,760734,9687498,-78.65467405,-2.82490021,NO,NO
1,AZUAY,270,GIRON,175,ASUNCION,1,LA ASUNCION,1382,UNIDAD EDUCATIVA REMIGIO CRESPO TORAL / COLEGIO REMIGIO CRESPO TORAL,NO,15 DE AGOSTO,72293017,3,3,6,1,3,1,3,1673,693562.5432,9645030.026,-79.25805556,-3.21,NO,NO
